X,open,high,low,close,adjclose,volume,ticker
16-05-2023,6.340000153,6.789999962,6.199999809,6.599999905,6.599999905,72030,HUBC
17-05-2023,6.510000229,6.78000021,6.510000229,6.679999828,6.679999828,59860,HUBC
18-05-2023,6.599999905,6.699999809,6.5,6.599999905,6.599999905,51450,HUBC
19-05-2023,6.699999809,6.699999809,6.230000019,6.5,6.5,56190,HUBC
22-05-2023,6.480000019,6.5,5.860000134,6.099999905,6.099999905,237470,HUBC
23-05-2023,5.880000114,6.099999905,5.699999809,5.909999847,5.909999847,99320,HUBC
24-05-2023,5.860000134,6,5.510000229,5.900000095,5.900000095,86750,HUBC
25-05-2023,5.699999809,5.800000191,5.5,5.630000114,5.630000114,82780,HUBC
26-05-2023,5.800000191,5.889999866,5.5,5.699999809,5.699999809,60670,HUBC
30-05-2023,5.5,5.699999809,5.400000095,5.590000153,5.590000153,92590,HUBC
31-05-2023,5.510000229,6.670000076,5.420000076,5.929999828,5.929999828,234550,HUBC
01-06-2023,6.130000114,6.199999809,5.599999905,5.599999905,5.599999905,89070,HUBC
02-06-2023,5.550000191,5.909999847,5.550000191,5.909999847,5.909999847,58560,HUBC
05-06-2023,5.909999847,6.199999809,5.900000095,6.050000191,6.050000191,43620,HUBC
06-06-2023,5.989999771,6.199999809,5.760000229,6.199999809,6.199999809,64400,HUBC
07-06-2023,6.010000229,6.199999809,5.769999981,5.800000191,5.800000191,53580,HUBC
08-06-2023,5.800000191,6,5.699999809,5.78000021,5.78000021,42880,HUBC
09-06-2023,5.809999943,6.5,5.809999943,6.150000095,6.150000095,101600,HUBC
12-06-2023,6.150000095,6.300000191,6,6.050000191,6.050000191,51110,HUBC
13-06-2023,6.019999981,6.199999809,5.800000191,5.900000095,5.900000095,62840,HUBC
14-06-2023,5.730000019,5.900000095,5.210000038,5.5,5.5,142000,HUBC
15-06-2023,5.699999809,5.769999981,5.400000095,5.650000095,5.650000095,82030,HUBC
16-06-2023,5.75,5.75,5.349999905,5.5,5.5,130340,HUBC
20-06-2023,5.300000191,5.480000019,4.610000134,5.150000095,5.150000095,181610,HUBC
21-06-2023,5.03000021,5.110000134,3.470000029,4.5,4.5,291580,HUBC
22-06-2023,4.400000095,4.920000076,4.199999809,4.659999847,4.659999847,93270,HUBC
23-06-2023,5,5.199999809,4.599999905,5.070000172,5.070000172,65680,HUBC
26-06-2023,5.400000095,5.550000191,5.03000021,5.53000021,5.53000021,70080,HUBC
27-06-2023,5.449999809,5.599999905,5.199999809,5.420000076,5.420000076,38780,HUBC
28-06-2023,5.329999924,5.389999866,4.900000095,4.960000038,4.960000038,85490,HUBC
29-06-2023,4.820000172,5.199999809,4.820000172,4.940000057,4.940000057,60450,HUBC
30-06-2023,4.900000095,5.099999905,4.699999809,4.730000019,4.730000019,99450,HUBC
03-07-2023,4.699999809,4.900000095,3.900000095,4.099999905,4.099999905,257320,HUBC
05-07-2023,4.099999905,4.300000191,3.710000038,3.920000076,3.920000076,164950,HUBC
06-07-2023,3.75,3.980000019,3.609999895,3.75,3.75,104450,HUBC
07-07-2023,3.660000086,4.050000191,3.599999905,3.920000076,3.920000076,95570,HUBC
10-07-2023,3.99000001,4.380000114,3.829999924,4.010000229,4.010000229,109690,HUBC
11-07-2023,4.050000191,4.449999809,3.930000067,3.930000067,3.930000067,93830,HUBC
12-07-2023,3.950000048,4.190000057,3.819999933,3.910000086,3.910000086,97300,HUBC
13-07-2023,4.110000134,4.300000191,3.910000086,4.289999962,4.289999962,84990,HUBC
14-07-2023,3.799999952,3.99000001,3.50999999,3.630000114,3.630000114,315530,HUBC
17-07-2023,3.49000001,4.440000057,3.329999924,4.190000057,4.190000057,313980,HUBC
18-07-2023,4,4.130000114,3.809999943,3.960000038,3.960000038,181260,HUBC
19-07-2023,3.950000048,4.099999905,3.900000095,4.079999924,4.079999924,59820,HUBC
20-07-2023,3.960000038,4.099999905,3.700000048,3.799999952,3.799999952,48060,HUBC
21-07-2023,3.819999933,4.329999924,3.799999952,4.199999809,4.199999809,87040,HUBC
24-07-2023,4.199999809,4.199999809,3.910000086,4,4,29490,HUBC
25-07-2023,4.159999847,4.300000191,4,4,4,63520,HUBC
26-07-2023,4.010000229,4.699999809,4,4.489999771,4.489999771,135240,HUBC
27-07-2023,4.610000134,4.800000191,4.400000095,4.570000172,4.570000172,57870,HUBC
28-07-2023,4.670000076,4.880000114,4.400000095,4.840000153,4.840000153,37430,HUBC
31-07-2023,4.699999809,6.309999943,4.369999886,5.730000019,5.730000019,306810,HUBC
01-08-2023,5.880000114,7.5,5.300000191,6.989999771,6.989999771,406120,HUBC
02-08-2023,6.820000172,8.300000191,6.5,6.53000021,6.53000021,467600,HUBC
03-08-2023,6.429999828,7.400000095,5.840000153,6.679999828,6.679999828,112220,HUBC
04-08-2023,6.800000191,7,6,6.389999866,6.389999866,51630,HUBC
07-08-2023,6.239999771,6.300000191,5.5,5.989999771,5.989999771,69320,HUBC
08-08-2023,5.699999809,5.949999809,4.900000095,5,5,70810,HUBC
09-08-2023,5,5.599999905,5,5.300000191,5.300000191,50910,HUBC
10-08-2023,5.210000038,5.389999866,5,5.199999809,5.199999809,41460,HUBC
11-08-2023,5.079999924,5.199999809,4.699999809,4.78000021,4.78000021,43440,HUBC
14-08-2023,4.639999866,5.420000076,4.420000076,5.389999866,5.389999866,102610,HUBC
15-08-2023,6,6.400000095,5.300000191,5.900000095,5.900000095,153030,HUBC
16-08-2023,5.559999943,6.389999866,4.630000114,4.730000019,4.730000019,213960,HUBC
17-08-2023,4.599999905,5.199999809,4.599999905,4.989999771,4.989999771,52290,HUBC
18-08-2023,4.46999979,4.760000229,4.099999905,4.289999962,4.289999962,77060,HUBC
21-08-2023,4.400000095,4.5,4.119999886,4.309999943,4.309999943,24330,HUBC
22-08-2023,4.300000191,4.409999847,3.799999952,3.980000019,3.980000019,46240,HUBC
23-08-2023,3.799999952,4.050000191,3.75999999,3.940000057,3.940000057,28580,HUBC
24-08-2023,3.960000038,4,3.650000095,3.700000048,3.700000048,36280,HUBC
25-08-2023,3.940000057,4.199999809,3.700000048,4,4,69540,HUBC
28-08-2023,3.900000095,4.039999962,3.700000048,3.819999933,3.819999933,44800,HUBC
29-08-2023,3.880000114,4,3.75999999,3.799999952,3.799999952,38520,HUBC
30-08-2023,3.789999962,4,3.789999962,3.809999943,3.809999943,23940,HUBC
31-08-2023,3.799999952,3.900000095,3.700000048,3.700000048,3.700000048,30890,HUBC
01-09-2023,3.849999905,3.849999905,3.5,3.50999999,3.50999999,41670,HUBC
05-09-2023,3.609999895,3.680000067,3.400000095,3.599999905,3.599999905,30430,HUBC
06-09-2023,3.589999914,3.700000048,3.400000095,3.589999914,3.589999914,81070,HUBC
07-09-2023,3.5,3.660000086,3.200000048,3.309999943,3.309999943,99800,HUBC
08-09-2023,3.059999943,3.190000057,2.910000086,3.099999905,3.099999905,99700,HUBC
11-09-2023,2.920000076,3.200000048,2.440000057,2.710000038,2.710000038,152290,HUBC
12-09-2023,2.700000048,2.700000048,2.319999933,2.579999924,2.579999924,89120,HUBC
13-09-2023,2.50999999,3.180000067,2.50999999,3.170000076,3.170000076,84650,HUBC
14-09-2023,3.099999905,3.420000076,2.900000095,3,3,66890,HUBC
15-09-2023,3.099999905,3.099999905,2.809999943,3.049999952,3.049999952,16980,HUBC
18-09-2023,3.069999933,3.069999933,2.730000019,2.799999952,2.799999952,25710,HUBC
19-09-2023,2.900000095,2.900000095,2.75,2.819999933,2.819999933,20400,HUBC
20-09-2023,2.900000095,2.900000095,2.450000048,2.599999905,2.599999905,72740,HUBC
21-09-2023,2.519999981,2.599999905,2.400000095,2.450000048,2.450000048,49510,HUBC
22-09-2023,2.450000048,2.5,2.309999943,2.309999943,2.309999943,28050,HUBC
25-09-2023,2.329999924,2.529999971,2.299999952,2.5,2.5,45490,HUBC
26-09-2023,2.5,2.589999914,2.339999914,2.529999971,2.529999971,58680,HUBC
27-09-2023,2.450000048,2.529999971,2.210000038,2.309999943,2.309999943,69250,HUBC
28-09-2023,2.329999924,2.329999924,2.049999952,2.200000048,2.200000048,65650,HUBC
29-09-2023,2.200000048,2.880000114,2.029999971,2.339999914,2.339999914,270060,HUBC
02-10-2023,2.299999952,2.299999952,2.079999924,2.099999905,2.099999905,66290,HUBC
03-10-2023,2.039999962,2.24000001,1.879999995,2,2,76400,HUBC
04-10-2023,2.200000048,2.75,2.049999952,2.309999943,2.309999943,685910,HUBC
05-10-2023,2.349999905,2.369999886,2.119999886,2.309999943,2.309999943,79980,HUBC
06-10-2023,2.309999943,2.589999914,2.200000048,2.339999914,2.339999914,69170,HUBC
09-10-2023,3,8,3,6.710000038,6.710000038,28473570,HUBC
10-10-2023,5.539999962,5.539999962,4.03000021,5.21999979,5.21999979,5443780,HUBC
11-10-2023,4.409999847,4.78000021,3.5,3.900000095,3.900000095,1504450,HUBC
12-10-2023,3.480000019,4.639999866,3.400000095,3.630000114,3.630000114,1371770,HUBC
13-10-2023,3.5,4.369999886,3.5,4.349999905,4.349999905,1008190,HUBC
16-10-2023,4.340000153,5.300000191,4.150000095,4.849999905,4.849999905,1457550,HUBC
17-10-2023,4.800000191,5.400000095,4.300000191,4.400000095,4.400000095,627070,HUBC
18-10-2023,4.400000095,4.980000019,4.400000095,4.590000153,4.590000153,274950,HUBC
19-10-2023,4.630000114,6.389999866,4.599999905,5.699999809,5.699999809,1954090,HUBC
20-10-2023,6.699999809,7.900000095,5.739999771,6.5,6.5,5774450,HUBC
23-10-2023,6.159999847,6.949999809,5.800000191,6.300000191,6.300000191,896950,HUBC
24-10-2023,6.130000114,6.269999981,5.300000191,6.199999809,6.199999809,697310,HUBC
25-10-2023,6.599999905,7.900000095,6.099999905,6.199999809,6.199999809,2453040,HUBC
26-10-2023,6.199999809,7.300000191,6.090000153,6.590000153,6.590000153,659300,HUBC
27-10-2023,7.03000021,7.190000057,6.289999962,6.5,6.5,464970,HUBC
30-10-2023,6.699999809,8.390000343,6.179999828,7.980000019,7.980000019,1636450,HUBC
31-10-2023,8,9.399999619,6.440000057,6.619999886,6.619999886,2454030,HUBC
01-11-2023,7.170000076,7.489999771,6.699999809,6.900000095,6.900000095,462190,HUBC
02-11-2023,6.900000095,7.070000172,5.110000134,5.21999979,5.21999979,806180,HUBC
03-11-2023,5.099999905,5.300000191,4.460000038,4.699999809,4.699999809,757870,HUBC
06-11-2023,5.199999809,5.269999981,4.110000134,4.150000095,4.150000095,856740,HUBC
07-11-2023,3.940000057,4.449999809,3.75,3.809999943,3.809999943,416290,HUBC
08-11-2023,3.609999895,3.799999952,3.299999952,3.450000048,3.450000048,339730,HUBC
09-11-2023,3.470000029,3.49000001,3,3.299999952,3.299999952,168700,HUBC
10-11-2023,3.279999971,4.340000153,3.109999895,4.050000191,4.050000191,415290,HUBC
13-11-2023,4.050000191,4.130000114,3.539999962,3.650000095,3.650000095,191910,HUBC
14-11-2023,3.690000057,3.75999999,3.039999962,3.200000048,3.200000048,463400,HUBC
15-11-2023,3.25999999,3.480000019,3.049999952,3.24000001,3.24000001,225960,HUBC
16-11-2023,3.460000038,3.460000038,2.849999905,3.039999962,3.039999962,418520,HUBC
17-11-2023,3.200000048,3.220000029,2.799999952,2.849999905,2.849999905,133380,HUBC
20-11-2023,2.900000095,3.099999905,2.809999943,2.869999886,2.869999886,227820,HUBC
21-11-2023,3,3.680000067,2.829999924,3.059999943,3.059999943,942140,HUBC
22-11-2023,3.089999914,3.190000057,2.700000048,2.700000048,2.700000048,283280,HUBC
24-11-2023,2.960000038,2.960000038,2.519999981,2.690000057,2.690000057,167260,HUBC
27-11-2023,2.650000095,2.900000095,2.599999905,2.640000105,2.640000105,237270,HUBC
28-11-2023,2.799999952,2.849999905,2.400000095,2.640000105,2.640000105,336950,HUBC
29-11-2023,2.50999999,2.799999952,2.5,2.559999943,2.559999943,175360,HUBC
30-11-2023,2.50999999,2.579999924,2.25,2.329999924,2.329999924,298400,HUBC
01-12-2023,4,4.5,2.5,2.849999905,2.849999905,7064480,HUBC
04-12-2023,2.609999895,2.799999952,2.480000019,2.519999981,2.519999981,889940,HUBC
05-12-2023,2.630000114,2.799999952,2.529999971,2.599999905,2.599999905,508910,HUBC
06-12-2023,2.799999952,2.799999952,2.450000048,2.5,2.5,899550,HUBC
07-12-2023,2.410000086,2.460000038,2.289999962,2.380000114,2.380000114,404100,HUBC
08-12-2023,2.359999895,2.380000114,2.25999999,2.380000114,2.380000114,196770,HUBC
11-12-2023,2.309999943,2.769999981,2.269999981,2.539999962,2.539999962,684780,HUBC
12-12-2023,2.640000105,2.700000048,1.899999976,2.089999914,2.089999914,925950,HUBC
13-12-2023,1.950000048,2.24000001,1.870000005,2.200000048,2.200000048,545800,HUBC
14-12-2023,2.079999924,2.140000105,1.929999948,2.039999962,2.039999962,288670,HUBC
15-12-2023,2.319999933,2.430000067,2.109999895,2.299999952,2.299999952,1038600,HUBC
18-12-2023,2.339999914,2.349999905,2.049999952,2.119999886,2.119999886,255400,HUBC
19-12-2023,2.119999886,2.165999889,1.919999957,2.069999933,2.069999933,279800,HUBC
20-12-2023,2.00999999,2.140000105,1.809999943,1.860000014,1.860000014,510600,HUBC
21-12-2023,1.899999976,2.180000067,1.850000024,2.119999886,2.119999886,535300,HUBC
22-12-2023,2.140000105,2.390000105,2.00999999,2.299999952,2.299999952,367100,HUBC
26-12-2023,2.220000029,2.410000086,2.109999895,2.190000057,2.190000057,316500,HUBC
27-12-2023,2.220000029,2.220000029,2.079999924,2.150000095,2.150000095,218500,HUBC
28-12-2023,2.140000105,2.480000019,2.069999933,2.359999895,2.359999895,539900,HUBC
29-12-2023,2.349999905,2.369999886,2.119999886,2.170000076,2.170000076,279700,HUBC
02-01-2024,2.079999924,2.479000092,2.079999924,2.359999895,2.359999895,418900,HUBC
03-01-2024,2.269999981,2.329999924,2.140000105,2.299999952,2.299999952,192000,HUBC
04-01-2024,2.25999999,2.380000114,2.190000057,2.339999914,2.339999914,180500,HUBC
05-01-2024,2.349999905,2.470000029,2.130000114,2.130000114,2.130000114,160500,HUBC
08-01-2024,2.210000038,2.25999999,2,2.079999924,2.079999924,249200,HUBC
09-01-2024,2.079999924,2.079999924,1.929999948,1.980000019,1.980000019,183100,HUBC
10-01-2024,1.940000057,2.039999962,1.799999952,1.919999957,1.919999957,294700,HUBC
11-01-2024,1.899999976,1.950000048,1.830000043,1.950000048,1.950000048,178900,HUBC
12-01-2024,1.960000038,1.960000038,1.830000043,1.850000024,1.850000024,119300,HUBC
16-01-2024,1.850000024,1.878999949,1.700000048,1.74000001,1.74000001,255600,HUBC
17-01-2024,1.74000001,1.929999948,1.710000038,1.889999986,1.889999986,237200,HUBC
18-01-2024,1.899999976,2.049999952,1.830000043,1.889999986,1.889999986,274900,HUBC
19-01-2024,1.830000043,1.940000057,1.700000048,1.700000048,1.700000048,218300,HUBC
22-01-2024,1.649999976,1.789999962,1.570000052,1.700000048,1.700000048,312600,HUBC
23-01-2024,1.710000038,1.75999999,1.570000052,1.639999986,1.639999986,313500,HUBC
24-01-2024,1.659999967,1.669999957,1.470000029,1.649999976,1.649999976,179200,HUBC
25-01-2024,1.600000024,1.720999956,1.519999981,1.600000024,1.600000024,136200,HUBC
26-01-2024,1.600000024,1.730000019,1.600000024,1.659999967,1.659999967,231400,HUBC
29-01-2024,2.039999962,2.099999905,1.580000043,1.720000029,1.720000029,10545100,HUBC
30-01-2024,1.649999976,1.649999976,1.50999999,1.600000024,1.600000024,873300,HUBC
31-01-2024,1.519999981,1.629999995,1.409999967,1.600000024,1.600000024,409300,HUBC
01-02-2024,1.570000052,1.850000024,1.549999952,1.820000052,1.820000052,1397000,HUBC
02-02-2024,1.700000048,1.899999976,1.600000024,1.710000038,1.710000038,719800,HUBC
05-02-2024,1.720000029,1.730000019,1.649999976,1.730000019,1.730000019,190100,HUBC
06-02-2024,1.700000048,1.730000019,1.559999943,1.600000024,1.600000024,442800,HUBC
07-02-2024,1.5,1.5,1.389999986,1.409999967,1.409999967,667500,HUBC
08-02-2024,1.450000048,1.519999981,1.320000052,1.470000029,1.470000029,685000,HUBC
09-02-2024,1.409999967,1.539999962,1.409999967,1.50999999,1.50999999,341000,HUBC
12-02-2024,1.49000001,1.549999952,1.450000048,1.480000019,1.480000019,242400,HUBC
13-02-2024,1.450000048,1.485000014,1.269999981,1.309999943,1.309999943,416200,HUBC
14-02-2024,1.309999943,1.340000033,1.230000019,1.320000052,1.320000052,430000,HUBC
15-02-2024,1.289999962,1.330000043,1.25999999,1.299999952,1.299999952,166100,HUBC
16-02-2024,1.279999971,1.289999962,1.149999976,1.190000057,1.190000057,594600,HUBC
20-02-2024,1.200000048,1.228000045,1.049999952,1.149999976,1.149999976,689700,HUBC
21-02-2024,1.139999986,1.139999986,1.029999971,1.080000043,1.080000043,304400,HUBC
22-02-2024,1.059999943,1.25999999,1.049999952,1.139999986,1.139999986,1135700,HUBC
23-02-2024,1.120000005,1.129999995,1.052999973,1.059999943,1.059999943,202900,HUBC
26-02-2024,1.039999962,1.16900003,1.039999962,1.14199996,1.14199996,225100,HUBC
27-02-2024,1.230000019,1.299999952,1.159999967,1.299999952,1.299999952,546100,HUBC
28-02-2024,1.24000001,1.409999967,1.223999977,1.379999995,1.379999995,605400,HUBC
29-02-2024,1.350000024,1.50999999,1.300999999,1.379999995,1.379999995,684600,HUBC
01-03-2024,1.389999986,1.399999976,1.279999971,1.330000043,1.330000043,262100,HUBC
04-03-2024,1.309999943,1.360000014,1.190000057,1.320000052,1.320000052,388600,HUBC
05-03-2024,1.320000052,1.340000033,1.25,1.269999981,1.269999981,298200,HUBC
06-03-2024,1.279999971,1.315000057,1.25999999,1.269999981,1.269999981,80100,HUBC
07-03-2024,1.25999999,1.309999943,1.210000038,1.210000038,1.210000038,199500,HUBC
08-03-2024,1.24000001,1.25,1.169999957,1.230000019,1.230000019,128100,HUBC
11-03-2024,1.25,1.25999999,1.149999976,1.179999948,1.179999948,182200,HUBC
12-03-2024,1.169999957,1.190000057,1.120000005,1.139999986,1.139999986,112600,HUBC
13-03-2024,1.169999957,1.174000025,1.049999952,1.090000033,1.090000033,196600,HUBC
14-03-2024,1.059999943,1.139999986,1.059999943,1.070000052,1.070000052,144200,HUBC
15-03-2024,1.059999943,1.120000005,1.059999943,1.070000052,1.070000052,76700,HUBC
18-03-2024,1.090000033,1.100000024,1.00999999,1.019999981,1.019999981,374700,HUBC
19-03-2024,1.019999981,1.159999967,0.980000019,1.110000014,1.110000014,271000,HUBC
20-03-2024,1.070000052,1.100000024,1.00999999,1.019999981,1.019999981,275500,HUBC
21-03-2024,1.039999962,1.080000043,1.00999999,1.019999981,1.019999981,137700,HUBC
22-03-2024,1.049999952,1.049999952,1,1.00999999,1.00999999,132400,HUBC
25-03-2024,1.039999962,1.039999962,0.876999974,0.907000005,0.907000005,692100,HUBC
26-03-2024,0.899999976,0.930000007,0.865999997,0.888000011,0.888000011,158900,HUBC
27-03-2024,0.897000015,0.947000027,0.879999995,0.939999998,0.939999998,179200,HUBC
28-03-2024,0.935000002,0.939999998,0.893999994,0.894999981,0.894999981,81000,HUBC
01-04-2024,0.920000017,0.958999991,0.790000021,0.819999993,0.819999993,359600,HUBC
02-04-2024,0.819999993,0.848999977,0.75,0.763000011,0.763000011,291100,HUBC
03-04-2024,0.75999999,0.783999979,0.680000007,0.718999982,0.718999982,429800,HUBC
04-04-2024,0.819999993,1.279999971,0.740999997,1.039999962,1.039999962,18016500,HUBC
05-04-2024,1.470000029,1.889999986,1.299999952,1.539999962,1.539999962,93819900,HUBC
08-04-2024,1.360000014,1.440000057,1.200000048,1.340000033,1.340000033,5855900,HUBC
09-04-2024,1.129999995,1.169999957,0.99000001,1.00999999,1.00999999,4648100,HUBC
10-04-2024,0.949999988,1.350000024,0.912999988,1.350000024,1.350000024,9779100,HUBC
11-04-2024,1.220999956,1.320000052,1.159999967,1.169999957,1.169999957,3922700,HUBC
12-04-2024,1.409999967,1.690000057,1.25999999,1.299999952,1.299999952,30792400,HUBC
15-04-2024,1.700000048,2.099999905,1.519999981,1.950000048,1.950000048,75080200,HUBC
16-04-2024,2.029999971,2.170000076,1.620000005,1.860000014,1.860000014,18665800,HUBC
17-04-2024,1.49000001,1.659999967,1.320000052,1.350000024,1.350000024,6875800,HUBC
18-04-2024,1.25999999,1.450000048,1.25,1.289999962,1.289999962,4323300,HUBC
19-04-2024,1.50999999,1.529999971,1.309999943,1.360000014,1.360000014,10871600,HUBC
22-04-2024,1.25,1.360000014,1.210000038,1.330000043,1.330000043,2892300,HUBC
23-04-2024,1.279999971,1.320000052,1.25,1.269999981,1.269999981,1443600,HUBC
24-04-2024,1.269999981,1.320000052,1.110000014,1.139999986,1.139999986,2175700,HUBC
25-04-2024,1.120000005,1.24000001,1.07099998,1.149999976,1.149999976,1511000,HUBC
26-04-2024,1.110000014,1.144999981,1.014999986,1.080000043,1.080000043,1267400,HUBC
29-04-2024,1.029999971,1.059999943,0.930000007,0.949999988,0.949999988,1918500,HUBC
30-04-2024,0.970000029,0.970000029,0.930000007,0.95599997,0.95599997,934600,HUBC
01-05-2024,0.939999998,1.100000024,0.899999976,1.049999952,1.049999952,1667600,HUBC
02-05-2024,1.139999986,1.24000001,0.961000025,1.039999962,1.039999962,10502500,HUBC
03-05-2024,0.989000022,1.059999943,0.970000029,0.980000019,0.980000019,1528800,HUBC
06-05-2024,1,1.049999952,0.985000014,1.00999999,1.00999999,1395300,HUBC
07-05-2024,0.99000001,1.019999981,0.959999979,0.98299998,0.98299998,541400,HUBC
08-05-2024,0.987999976,0.99000001,0.850000024,0.889999986,0.889999986,1470700,HUBC
09-05-2024,0.910000026,0.975000024,0.839999974,0.926999986,0.926999986,1092200,HUBC
10-05-2024,0.902999997,0.93599999,0.870000005,0.907000005,0.907000005,1252200,HUBC
13-05-2024,0.915000021,0.915000021,0.870999992,0.879999995,0.879999995,424800,HUBC
14-05-2024,0.870000005,0.875,0.779999971,0.800000012,0.800000012,1724900,HUBC
15-05-2024,0.809000015,0.848999977,0.763999999,0.799000025,0.799000025,1034200,HUBC
16-05-2024,0.819999993,0.819999993,0.769999981,0.800000012,0.800000012,863700,HUBC
17-05-2024,0.805000007,0.899999976,0.782000005,0.882000029,0.882000029,1513900,HUBC
20-05-2024,0.899999976,0.944999993,0.860000014,0.910000026,0.910000026,1156500,HUBC
21-05-2024,0.910000026,0.910000026,0.870000005,0.89200002,0.89200002,435300,HUBC
22-05-2024,0.860000014,0.908999979,0.843999982,0.860000014,0.860000014,470100,HUBC
23-05-2024,0.848999977,0.866999984,0.805999994,0.839999974,0.839999974,355600,HUBC
24-05-2024,0.838999987,0.913999975,0.819999993,0.90200001,0.90200001,312100,HUBC
28-05-2024,0.901000023,0.904999971,0.845000029,0.878000021,0.878000021,497800,HUBC
29-05-2024,0.861000001,0.882000029,0.829999983,0.870000005,0.870000005,179900,HUBC
30-05-2024,0.853999972,0.875999987,0.843999982,0.850000024,0.850000024,176800,HUBC
31-05-2024,0.861999989,0.861999989,0.788999975,0.800000012,0.800000012,320400,HUBC
03-06-2024,0.791999996,0.865999997,0.790000021,0.800999999,0.800999999,307200,HUBC
04-06-2024,0.800000012,0.829999983,0.72299999,0.74000001,0.74000001,920000,HUBC
05-06-2024,0.77700001,0.790000021,0.746999979,0.774999976,0.774999976,162200,HUBC
06-06-2024,0.742999971,0.779999971,0.731000006,0.769999981,0.769999981,192700,HUBC
07-06-2024,0.746999979,0.774999976,0.740999997,0.75,0.75,148300,HUBC
10-06-2024,0.75,0.768000007,0.74000001,0.750999987,0.750999987,181800,HUBC
11-06-2024,0.74000001,0.749000013,0.70599997,0.72299999,0.72299999,251300,HUBC
12-06-2024,0.730000019,0.763999999,0.72299999,0.751999974,0.751999974,295900,HUBC
13-06-2024,0.75,0.814999998,0.730000019,0.801999986,0.801999986,260500,HUBC
14-06-2024,0.869000018,0.922999978,0.810000002,0.810000002,0.810000002,683100,HUBC
17-06-2024,0.814999998,0.870000005,0.79400003,0.805999994,0.805999994,206100,HUBC
18-06-2024,0.800000012,0.837000012,0.779999971,0.796000004,0.796000004,171900,HUBC
20-06-2024,0.790000021,0.828999996,0.765999973,0.818000019,0.818000019,228000,HUBC
